"ENTREZID","SYMBOL","distanceToTSS","annotation","fold_change"
"29","ABR",11833,"Intron (ENST00000302538.10/29, intron 1 of 22)",1.27942524083478
"114757","CYGB",1205,"Promoter (1-2kb)",1.27901368146198
"80834","TAS1R2",-5371,"Distal Intergenic",1.27858914952198
"124842","TMEM132E",2752,"Promoter (2-3kb)",1.27856730230359
"25794","FSCN2",-488,"Promoter (<=1kb)",1.27813545491476
"100506571","LINC02809",10685,"Distal Intergenic",1.27777104572864
"4062","LY6H",2691,"Promoter (2-3kb)",1.27774669153416
"10945","KDELR1",-696,"Promoter (<=1kb)",1.27677679571039
"4851","NOTCH1",-2305,"Promoter (2-3kb)",1.27590895733015
"57597","BAHCC1",20685,"Distal Intergenic",1.2758474526654
"57642","COL20A1",-10834,"Exon (ENST00000358894.11/57642, exon 7 of 36)",1.2757431084082
"100616294","MIR4740",-7218,"Intron (ENST00000675386.2/57597, intron 2 of 27)",1.27565644560131
"6300","MAPK12",-3107,"3' UTR",1.27515190079661
"92211","CDHR1",2160,"Promoter (2-3kb)",1.27464100865906
"285150","FLJ33534",154,"Promoter (<=1kb)",1.27433101727518
"146713","RBFOX3",-27775,"Intron (ENST00000583458.5/146713, intron 3 of 13)",1.2739882696287
"10077","TSPAN32",0,"Promoter (<=1kb)",1.27342397040383
"129807","NEU4",-10348,"Intron (ENST00000192314.7/64090, intron 1 of 3)",1.27310721510791
"246744","STH",-744,"Promoter (<=1kb)",1.2728156406668
"284186","TMEM105",7760,"Intron (ENST00000650606.1/284186, intron 1 of 2)",1.27243447985776
"100506384","PHACTR3-AS1",9216,"Intron (ENST00000359926.7/116154, intron 1 of 12)",1.27204265266983
"80781","COL18A1",-17915,"Distal Intergenic",1.27197048047826
"400745","SH2D5",290,"Promoter (<=1kb)",1.27182780058086
"3965","LGALS9",-916,"Promoter (<=1kb)",1.27070891608948
"57449","PLEKHG5",-2248,"Promoter (2-3kb)",1.27061986440894
"5192","PEX10",-3879,"Distal Intergenic",1.27034517155818
"9051","PSTPIP1",1032,"Promoter (1-2kb)",1.27032565906546
"4923","NTSR1",-6521,"Distal Intergenic",1.27019603964392
"3784","KCNQ1",99627,"Intron (ENST00000496887.7/3784, intron 3 of 15)",1.26955679870372
"5081","PAX7",88984,"Intron (ENST00000420770.7/5081, intron 7 of 8)",1.269536773092
"6919","TCEA2",2411,"Promoter (2-3kb)",1.26953497788952
"124900162","LOC124900162",67,"Promoter (<=1kb)",1.26879857869251
"92659","MILIP",1319,"Promoter (1-2kb)",1.26868852947294
"54738","FEV",-1231,"Promoter (1-2kb)",1.26823728608465
"53407","STX18",16351,"Intron (ENST00000421177.6/27065, intron 7 of 8)",1.2681585318747
"8718","TNFRSF25",-1162,"Promoter (1-2kb)",1.26797112497153
"146325","PRR35",-3294,"Distal Intergenic",1.2675888472819
"105371910","LOC105371910",8267,"Distal Intergenic",1.26737730598942
"64094","SMOC2",96109,"Intron (ENST00000354536.9/64094, intron 4 of 12)",1.2672933279201
"100422915","MIR3065",0,"Promoter (<=1kb)",1.267037869143
"81928","CABLES2",-3110,"3' UTR",1.26694088610112
"5090","PBX3",129030,"Distal Intergenic",1.26690675321595
"3784","KCNQ1",63203,"Intron (ENST00000496887.7/3784, intron 2 of 15)",1.26631102722219
"8913","CACNA1G",2232,"Promoter (2-3kb)",1.26625034098082
"51305","KCNK9",-8493,"Intron (ENST00000522317.5/51305, intron 1 of 3)",1.26587299166951
"400624","LINC01973",30229,"Distal Intergenic",1.26579657341472
"54549","SDK2",2044,"Promoter (2-3kb)",1.26551458258607
"6469","SHH",-7724,"Distal Intergenic",1.26508466706347
"63910","SLC17A9",20613,"Distal Intergenic",1.26503947955855
"441178","LINC02487",-3925,"Intron (ENST00000644320.2/441178, intron 3 of 5)",1.26463529480364
"100288175","LOC100288175",-440,"Promoter (<=1kb)",1.26454426981936
"23614","PPY2P",8914,"Exon (ENST00000578466.1/ENST00000578466.1, exon 1 of 2)",1.2645328556491
"392862","GRID2IP",-505,"Promoter (<=1kb)",1.26443533115202
"112441426","TMEM271",8763,"Distal Intergenic",1.26421761064544
"146713","RBFOX3",-1274,"Promoter (1-2kb)",1.2641367409505
"146713","RBFOX3",25014,"Intron (ENST00000583458.5/146713, intron 3 of 13)",1.26412158395438
"8605","PLA2G4C",-1917,"Promoter (1-2kb)",1.26356386123695
"151176","ERFE",-8436,"Intron (ENST00000409223.2/377007, intron 7 of 7)",1.26311492618278
"57642","COL20A1",-5501,"Exon (ENST00000358894.11/57642, exon 17 of 36)",1.26231210557257
"2894","GRID1",931,"Promoter (<=1kb)",1.26226450628486
"10882","C1QL1",-45,"Promoter (<=1kb)",1.26197681205471
"284486","THEM5",933,"Promoter (<=1kb)",1.26175824015228
"729956","SHISA7",-7315,"Distal Intergenic",1.26170249441522
"79025","FNDC11",674,"Promoter (<=1kb)",1.26127616031271
"375616","KCP",-2480,"Promoter (2-3kb)",1.26117110964528
"5522","PPP2R2C",1379,"Promoter (1-2kb)",1.26090544196008
"100128882","ZFPM1-AS1",-8062,"Distal Intergenic",1.26054852249347
"5026","P2RX5",-237,"Promoter (<=1kb)",1.25991181493469
"10815","CPLX1",-1140,"Promoter (1-2kb)",1.25969607651929
"114822","RHPN1",5843,"Distal Intergenic",1.2594776379924
"9625","AATK",1249,"Promoter (1-2kb)",1.25916272240721
"392617","ELFN1",5528,"Intron (ENST00000561626.4/392617, intron 1 of 2)",1.25868028320023
"57452","GALNT16",1950,"Promoter (1-2kb)",1.25860443237166
"85442","KNDC1",866,"Promoter (<=1kb)",1.25852795248462
"155185","AMZ1",48,"Promoter (<=1kb)",1.2582997666335
"3898","LAD1",-557,"Promoter (<=1kb)",1.25803560851028
"50801","KCNK4",392,"Promoter (<=1kb)",1.25800122502016
"64787","EPS8L2",0,"Promoter (<=1kb)",1.25744809265877
"23108","RAP1GAP2",-35623,"Intron (ENST00000637138.1/23108, intron 3 of 25)",1.25734478231528
"282974","STK32C",10021,"Intron (ENST00000462160.5/282974, intron 2 of 12)",1.25711369794292
"100130370","LINC03048",-29,"Promoter (<=1kb)",1.25694283734197
"2902","GRIN1",0,"Promoter (<=1kb)",1.25678430169937
"4846","NOS3",1745,"Promoter (1-2kb)",1.25678279561095
"285973","ATG9B",3240,"Exon (ENST00000473409.5/285973, exon 6 of 6)",1.25669536592195
"9651","PLCH2",996,"Promoter (<=1kb)",1.25580944202315
"248","ALPI",-21061,"Distal Intergenic",1.25504371099763
"146713","RBFOX3",-22226,"Intron (ENST00000583458.5/146713, intron 1 of 13)",1.25502894766109
"4846","NOS3",-2415,"Promoter (2-3kb)",1.2550050446329
"101927021","ZFAND2A-DT",35127,"Distal Intergenic",1.25499569633913
"1844","DUSP2",-1416,"Promoter (1-2kb)",1.25476629632344
"63976","PRDM16",0,"Promoter (<=1kb)",1.25468376840109
"85352","SHISAL1",-40778,"Distal Intergenic",1.25466523442327
"283303","MRGPRG-AS1",-13342,"Distal Intergenic",1.25425656819459
"4185","ADAM11",-1030,"Promoter (1-2kb)",1.25415235337286
"347741","OTOP3",-5056,"Exon (ENST00000331427.9/92736, exon 6 of 7)",1.25287980589419
"29798","C2orf27A",-9181,"Intron (ENST00000652878.1/29798, intron 1 of 5)",1.25180974919942
"113730","KLHDC7B",0,"Promoter (<=1kb)",1.25117903673097
"101927911","LOC101927911",2692,"Promoter (2-3kb)",1.25090975334209
"8938","BAIAP3",581,"Promoter (<=1kb)",1.25072829264559
"8581","LY6D",884,"Promoter (<=1kb)",1.25067808720387
"2767","GNA11",6602,"Intron (ENST00000078429.9/2767, intron 1 of 6)",1.25064932763845
"348093","RBPMS2",1658,"Promoter (1-2kb)",1.25048158540748
"146713","RBFOX3",26229,"Intron (ENST00000583458.5/146713, intron 1 of 13)",1.24995822092621
"284186","TMEM105",-3659,"Distal Intergenic",1.24986598984001
"10400","PEMT",-4807,"Exon (ENST00000671231.1/ENST00000671231.1, exon 3 of 3)",1.24968955570593
"30812","SOX8",7059,"Distal Intergenic",1.24926144694998
"100652929","LINC02078",29,"Promoter (<=1kb)",1.24896156556558
"84331","MCRIP2",271,"Promoter (<=1kb)",1.24842799186475
"3171","FOXA3",742,"Promoter (<=1kb)",1.24836780257531
"23199","GSE1",27015,"Intron (ENST00000637419.1/23199, intron 2 of 2)",1.2474430714629
"26038","CHD5",-2160,"Promoter (2-3kb)",1.24687968562993
"22994","CEP131",12839,"5' UTR",1.24628107705609
"7134","TNNC1",127,"Promoter (<=1kb)",1.24604333327721
"92714","ARRDC1",-584,"Promoter (<=1kb)",1.24574782442791
"645027","EVPLL",3695,"Exon (ENST00000399134.5/645027, exon 3 of 11)",1.24543972286676
"11140","CDC37",-548,"Promoter (<=1kb)",1.24467384337002
"83696","TRAPPC9",5209,"Intron (ENST00000438773.4/83696, intron 21 of 22)",1.2443959626006
"339685","LOC339685",-60909,"Distal Intergenic",1.24320746215452
"124903825","LOC124903825",7998,"Distal Intergenic",1.24259392672714
"3757","KCNH2",518,"Promoter (<=1kb)",1.24230277644858
"157927","LINC02907",58067,"Distal Intergenic",1.24188146842507
"92140","MTDH",-113462,"Distal Intergenic",1.24153462005746
"114991","ZNF618",66781,"Intron (ENST00000288466.11/114991, intron 1 of 13)",1.2413577485501
"8022","LHX3",22621,"Distal Intergenic",1.24100901456015
"101928611","LINC01413",27099,"Distal Intergenic",1.24088855878694
"170394","PWWP2B",-7628,"Distal Intergenic",1.24025419082163
"105372710","LOC105372710",14828,"Intron (ENST00000618678.2/105372710, intron 2 of 2)",1.24023977546107
"81030","ZBP1",19225,"Distal Intergenic",1.23976226062595
"83481","EPPK1",-1271,"Promoter (1-2kb)",1.23968825070055
"23151","GRAMD4",-10491,"Intron (ENST00000447351.5/23151, intron 1 of 2)",1.23947181043462
"286204","CRB2",-1836,"Promoter (1-2kb)",1.23944947419601
"101927503","LINC02688",1217,"Promoter (1-2kb)",1.23934738650594
"79643","CHMP6",-9232,"Distal Intergenic",1.23852335144385
"114818","KLHL29",15978,"Intron (ENST00000486442.6/114818, intron 5 of 13)",1.23832283653859
"7066","THPO",-109,"Promoter (<=1kb)",1.23774106068863
"54991","C1orf159",4120,"Distal Intergenic",1.23753615661758
"57210","SLC45A4",-6052,"Distal Intergenic",1.23744738603543
"89766","UMODL1",-2552,"Promoter (2-3kb)",1.23719333914273
"85452","CFAP74",12861,"Exon (ENST00000493964.5/85452, exon 19 of 38)",1.2370923334736
"125058","TBC1D16",712,"Promoter (<=1kb)",1.23689403523299
"124901789","LOC124901789",-87319,"Distal Intergenic",1.23615215478967
"2261","FGFR3",-1291,"Promoter (1-2kb)",1.2359498662853
"10319","LAMC3",28306,"Intron (ENST00000361069.9/10319, intron 4 of 27)",1.23538245043464
"4987","OPRL1",1502,"Promoter (1-2kb)",1.23531314948851
"101928720","LINC01509",38032,"Distal Intergenic",1.23518086357251
"3757","KCNH2",4914,"Intron (ENST00000330883.9/3757, intron 10 of 10)",1.23515533814801
"53947","A4GALT",-43930,"Distal Intergenic",1.23511228586529
"176","ACAN",5055,"3' UTR",1.23506938000931
"79778","MICALL2",51916,"Distal Intergenic",1.23472376538143
"101","ADAM8",3980,"Distal Intergenic",1.2346733224563
"242","ALOX12B",-700,"Promoter (<=1kb)",1.23465007815287
"3954","LETM1",-627,"Promoter (<=1kb)",1.23438857166807
"81490","PTDSS2",1309,"Promoter (1-2kb)",1.23415171679604
"59335","PRDM12",-1143,"Promoter (1-2kb)",1.23407979664142
"126520","PLK5",1347,"Promoter (1-2kb)",1.23325705826392
"26038","CHD5",12026,"Intron (ENST00000262450.8/26038, intron 2 of 41)",1.23302913956705
"285389","LINC02028",-7910,"Intron (ENST00000622169.5/285389, intron 3 of 6)",1.23296161618792
"80781","COL18A1",-1344,"Promoter (1-2kb)",1.23266861390907
"51412","ACTL6B",141,"Promoter (<=1kb)",1.23257782618167
"90113","VWA5B2",-555,"Promoter (<=1kb)",1.23175361265873
"3757","KCNH2",-1720,"Promoter (1-2kb)",1.2314037540664
"105372712","LINC02970",-13578,"Distal Intergenic",1.23133456829331
"9772","TMEM94",-548,"Promoter (<=1kb)",1.23124194810386
"100422968","MIR4251",-14356,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1.23112130691407
"26053","AUTS2",-38193,"Intron (ENST00000644939.1/26053, intron 5 of 18)",1.22937331278033
"406894","MIR101-2",51402,"Distal Intergenic",1.2293590998099
"100422929","MIR4261",-47116,"Distal Intergenic",1.22930744548279
"100271836","SMG1P3",-22842,"Intron (ENST00000550637.1/ENST00000550637.1, intron 3 of 4)",1.22905192824295
"26153","KIF26A",-1088,"Promoter (1-2kb)",1.22883606324642
"440352","SNX29P2",-6574,"Intron (ENST00000562902.2/653390, intron 2 of 2)",1.22839587864026
"4661","MYT1",-3104,"3' UTR",1.22816967781112
"284207","METRNL",-9368,"Distal Intergenic",1.22776782207264
"353","APRT",-4065,"Intron (ENST00000268695.10/2588, intron 13 of 13)",1.22750013245683
"2125","EVPL",1547,"Promoter (1-2kb)",1.22742433602265
"29","ABR",855,"Promoter (<=1kb)",1.22702370337434
"56731","SLC2A4RG",10919,"Intron (ENST00000395104.5/140685, intron 2 of 3)",1.2260645505264
"3933","LCN1",5633,"Distal Intergenic",1.22560601868266
"57690","TNRC6C",-16389,"Distal Intergenic",1.22519987178906
"283601","LINC00523",-16204,"Distal Intergenic",1.22484273446769
"57582","KCNT1",1670,"Promoter (1-2kb)",1.22478323496832
"145814","PGPEP1L",-240,"Promoter (<=1kb)",1.22462982246908
"248","ALPI",-43,"Promoter (<=1kb)",1.22459923493085
"146325","PRR35",1301,"Promoter (1-2kb)",1.22458008069867
"943","TNFRSF8",9285,"Intron (ENST00000263932.7/943, intron 1 of 14)",1.2244923838463
"9543","IGDCC3",739,"Promoter (<=1kb)",1.22346829005116
"401561","LINC01451",-7425,"Distal Intergenic",1.22226260486819
"26233","FBXL6",199,"Promoter (<=1kb)",1.22195022027503
"90249","UNC5A",7238,"Intron (ENST00000509580.2/90249, intron 6 of 15)",1.22031803422872
"1917","EEF1A2",1222,"Promoter (1-2kb)",1.21999732149182
"221002","RASGEF1A",1388,"Promoter (1-2kb)",1.21994791231717
"100129722","STPG3-AS1",841,"Promoter (<=1kb)",1.21964011908585
"80332","ADAM33",2190,"Promoter (2-3kb)",1.2192812033093
"56751","BARHL1",-7065,"Distal Intergenic",1.21899424737546
"6517","SLC2A4",2232,"Promoter (2-3kb)",1.21868263608847
"57699","CPNE5",623,"Promoter (<=1kb)",1.21860459160831
"4010","LMX1B",26780,"Exon (ENST00000457964.1/ENST00000457964.1, exon 1 of 2)",1.21841959551901
"56953","NT5M",39677,"Distal Intergenic",1.21838398099568
"642574","IQANK1",2569,"Promoter (2-3kb)",1.21837225452466
"375775","PNPLA7",-17945,"Intron (ENST00000406427.6/375775, intron 16 of 34)",1.21732983436993
"100616126","MIR4686",37934,"Distal Intergenic",1.21728848968402
"100506791","LINC01511",-6249,"Exon (ENST00000624349.1/ENST00000624349.1, exon 1 of 1)",1.2172687856035
"3785","KCNQ2",420,"Promoter (<=1kb)",1.21725909061141
"5909","RAP1GAP",973,"Promoter (<=1kb)",1.21668442391198
"1609","DGKQ",389,"Promoter (<=1kb)",1.21660998736962
"105378568","LINC03068",2320,"Promoter (2-3kb)",1.21656673241072
"389692","MAFA",3315,"Intron (ENST00000528185.1/ENST00000528185.1, intron 1 of 1)",1.21552692726852
"56953","NT5M",42778,"Distal Intergenic",1.21424562268731
"4145","MATK",0,"Promoter (<=1kb)",1.21403946004086
"1261","CNGA3",919,"Promoter (<=1kb)",1.21382639842376
"23040","MYT1L",-23620,"Intron (ENST00000647755.1/23040, intron 4 of 24)",1.21371359610428
"147111","NOTUM",-658,"Promoter (<=1kb)",1.2136246487206
"389119","INKA1",648,"Promoter (<=1kb)",1.2134649397819
"63930","LINC01749",8181,"Intron (ENST00000606208.5/63930, intron 1 of 1)",1.21341559384618
"7148","TNXB",12824,"Exon (ENST00000644971.2/7148, exon 3 of 44)",1.21327859385445
"64428","CIAO3",-6320,"Distal Intergenic",1.21321036196885
"1299","COL9A3",-437,"Promoter (<=1kb)",1.21308981208458
"63910","SLC17A9",2235,"Promoter (2-3kb)",1.21231064835384
"10044","SH2D3C",0,"Promoter (<=1kb)",1.21207964774865
"25960","ADGRA2",1748,"Promoter (1-2kb)",1.21194149913111
"27237","ARHGEF16",-1251,"Promoter (1-2kb)",1.21148848781941
"286753","TRARG1",19333,"3' UTR",1.21143917744572
"254099","LINC01342",11344,"Distal Intergenic",1.21122155064955
"11240","PADI2",-13400,"Intron (ENST00000375486.9/11240, intron 3 of 15)",1.21111458381641
"5017","OVOL1",-856,"Promoter (<=1kb)",1.21101125295577
"100422968","MIR4251",35343,"Intron (ENST00000511072.5/63976, intron 1 of 15)",1.2107762136455
"575","ADGRB1",-6780,"Intron (ENST00000643448.1/575, intron 2 of 30)",1.21036103791426
"107984098","LOC107984098",-24740,"Distal Intergenic",1.21034037052313
"100144597","LINC01056",12463,"Intron (ENST00000606208.5/63930, intron 1 of 1)",1.21014503070953
"11033","ADAP1",1978,"Promoter (1-2kb)",1.2100163585461
"58488","PCTP",27211,"Intron (ENST00000573500.5/58488, intron 5 of 5)",1.2095865755126
"3755","KCNG1",-797,"Promoter (<=1kb)",1.20913831267365
"79778","MICALL2",16941,"Distal Intergenic",1.20908628357886
"3280","HES1",-10422,"Distal Intergenic",1.2089350533623
"285180","RUFY4",-762,"Promoter (<=1kb)",1.20839281374943
"79816","TLE6",477,"Promoter (<=1kb)",1.2079448561837
"124903982","LOC124903982",-252,"Promoter (<=1kb)",1.20789149726466
"2046","EPHA8",-16194,"Distal Intergenic",1.20778008084775
"221955","DAGLB",-21609,"Exon (ENST00000457091.3/392862, exon 14 of 22)",1.20755499685395
"402160","CFAP99",6518,"Intron (ENST00000635017.1/402160, intron 2 of 14)",1.20695673287805
"124901789","LOC124901789",-27330,"Distal Intergenic",1.20686474486049
"84891","ZSCAN10",849,"Promoter (<=1kb)",1.20644613850668
"256158","HMCN2",5616,"Intron (ENST00000683500.2/256158, intron 80 of 97)",1.20613015949332
"415056","CNTFR-AS1",5698,"Intron (ENST00000666375.1/415056, intron 3 of 3)",1.20561564138902
"7704","ZBTB16",-610,"Promoter (<=1kb)",1.20491017019513
"146713","RBFOX3",-29634,"Intron (ENST00000693108.1/146713, intron 1 of 14)",1.20475894257072
"197350","CASP16P",0,"Promoter (<=1kb)",1.20461194184917
"57690","TNRC6C",-28463,"Distal Intergenic",1.20450028606268
"6477","SIAH1",-42592,"Distal Intergenic",1.20426405219892
"217","ALDH2",10220,"Intron (ENST00000546840.3/217, intron 2 of 7)",1.2042500901028
"79144","PPDPF",-1513,"Promoter (1-2kb)",1.20401565907786
"692247","LMNTD2-AS1",-183,"Promoter (<=1kb)",1.20374927889936
"2843","GPR20",1385,"Promoter (1-2kb)",1.20338796107878
"84435","ADGRA1",21583,"Intron (ENST00000392607.8/84435, intron 5 of 6)",1.20321977683394
"7775","ZNF232",809,"Promoter (<=1kb)",1.20289912016738
"6953","TCP10L3",-124948,"Distal Intergenic",1.20277360434895
"101927447","SCUBE1-AS1",5847,"Exon (ENST00000458463.1/101927447, exon 2 of 2)",1.2026167733706
"388849","CCDC188",-6647,"Distal Intergenic",1.20198628340126
"100506688","LINC02982",14595,"Distal Intergenic",1.20191085966413
"102724023","LOC102724023",26238,"Distal Intergenic",1.20157243787313
"256158","HMCN2",0,"Promoter (<=1kb)",1.2011793823259
"151531","UPP2",56054,"Intron (ENST00000605860.5/151531, intron 1 of 9)",1.20090394044312
"101927447","SCUBE1-AS1",3648,"Intron (ENST00000458463.1/101927447, intron 1 of 1)",1.20086615603697
"727699","LINC00163",2168,"Promoter (2-3kb)",1.20082788288939
"27129","HSPB7",2763,"Promoter (2-3kb)",1.19967481416649
"112616","CMTM7",-25098,"Intron (ENST00000349718.8/112616, intron 1 of 3)",1.19938989888252
"30812","SOX8",28855,"Distal Intergenic",1.19911860895264
"256158","HMCN2",-29087,"Exon (ENST00000683500.2/256158, exon 32 of 98)",1.19893164782511
"80781","COL18A1",0,"Promoter (<=1kb)",1.19881506848485
"79581","SLC52A2",1047,"Promoter (1-2kb)",1.19798980260171
"23046","KIF21B",30832,"Exon (ENST00000332129.6/23046, exon 33 of 34)",1.19744225921907
"170393","LINC02870",5563,"Distal Intergenic",1.19742215049048
"7089","TLE2",13,"Promoter (<=1kb)",1.19647142872592
"10815","CPLX1",-1517,"Promoter (1-2kb)",1.19536900882114
"8313","AXIN2",0,"Promoter (<=1kb)",1.19499284251173
"105369584","LINC02706",-34434,"Distal Intergenic",1.19444487288365
"146330","FBXL16",-3356,"Intron (ENST00000397621.6/146330, intron 1 of 5)",1.19441687683789
"768096","HAR1A",-412,"Promoter (<=1kb)",1.19437892060946
"81029","WNT5B",6208,"Intron (ENST00000539198.5/81029, intron 1 of 3)",1.1941115966607
"152877","FAM53A",79906,"Distal Intergenic",1.19400314131238
"56998","CTNNBIP1",5712,"5' UTR",1.19363436918826
"92714","ARRDC1",857,"Promoter (<=1kb)",1.19358430737446
"64072","CDH23",-45020,"Intron (ENST00000224721.12/64072, intron 14 of 69)",1.19292253543367
"59307","SIGIRR",887,"Promoter (<=1kb)",1.19276997354949
"102465871","MIR8071-1",-31531,"Distal Intergenic",1.19209814768412
"100133077","LOC100133077",-62756,"Exon (ENST00000371372.6/774, exon 8 of 47)",1.19184919606527
"105378153","LOC105378153",6124,"Distal Intergenic",1.19181519646564
"11156","PTP4A3",-4475,"Distal Intergenic",1.19121835587214
"55698","RADIL",-389,"Promoter (<=1kb)",1.19106602539811
"79651","RHBDF2",-512,"Promoter (<=1kb)",1.19100466618388
"7434","VIPR2",31043,"Intron (ENST00000262178.7/7434, intron 4 of 12)",1.19067365705608
"84218","TBC1D3F",-12212,"Exon (ENST00000620719.1/ENST00000620719.1, exon 9 of 11)",1.19061833776994
"27074","LAMP3",10015,"Intron (ENST00000265598.8/27074, intron 3 of 5)",1.19020872598724
"10235","RASGRP2",-705,"Promoter (<=1kb)",1.19005067429521
"246","ALOX15",2159,"Promoter (2-3kb)",1.18984036697943
"105375613","LOC105375613",-58294,"Intron (ENST00000389413.7/5799, intron 10 of 21)",1.18924258140847
"57152","SLURP1",1490,"Promoter (1-2kb)",1.18861395139206
"105375115","LOC105375115",2293,"Promoter (2-3kb)",1.18840946811099
"85409","NKD2",1409,"Promoter (1-2kb)",1.18805862567191
"51168","MYO15A",0,"Promoter (<=1kb)",1.18790690696068
"286002","SLC26A4-AS1",0,"Promoter (<=1kb)",1.18773117568244
"80326","WNT10A",10620,"Intron (ENST00000489887.1/ENST00000489887.1, intron 1 of 1)",1.18765112465288
